zpid,bucketType,rate,rateSource,lastUpdatedTimestamp,lastUpdatedDate,lmi_id,ls_id,lti_id
29842609,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:05:45",2024-11-20,800,7838,40267
244817775,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:40:34",2024-11-20,801,12100,28483
32069219,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:30:00",2024-11-20,802,11124,12916
87801352,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:49:39",2024-11-20,803,11884,5917
31510246,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:25:50",2024-11-20,804,7159,50739
442742135,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:29:49",2024-11-20,805,10774,NULL
32284268,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:30:01",2024-11-20,806,11568,13173
89335493,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:25:21",2024-11-20,807,7490,44173
31989797,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:21:47",2024-11-20,808,11683,12755
31952040,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:17:47",2024-11-20,809,7803,39299
29841663,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:04:28",2024-11-20,810,7354,57877
31554046,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:24:57",2024-11-20,811,7049,57746
62723356,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:57:31",2024-11-20,812,11582,10559
244899590,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:55:52",2024-11-20,813,11477,5469
300075606,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:40:34",2024-11-20,814,10954,16164
32107349,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:30:12",2024-11-20,815,12006,16144
442706461,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:26:05",2024-11-20,816,7645,NULL
29832292,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:39:06",2024-11-20,817,10876,12739
32351447,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:12:28",2024-11-20,818,12010,13918
80010784,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:51:32",2024-11-20,819,11252,12024
442730258,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:02:38",2024-11-20,820,10957,NULL
29783174,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:30:51",2024-11-20,821,7435,34695
442726837,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:17:24",2024-11-20,822,7697,NULL
32208909,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:25:48",2024-11-20,823,7579,7038
32143694,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:57:52",2024-11-20,824,7956,21464
442166348,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:58:18",2024-11-20,825,12723,NULL
2079072858,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:48:47",2024-11-20,826,9043,NULL
2136411493,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:49:45",2024-11-20,827,11483,NULL
32346488,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:02:24",2024-11-20,828,10513,30169
72638684,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:10:40",2024-11-20,829,11749,15040
32210980,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:19:59",2024-11-20,830,7040,13211
32222122,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:40:23",2024-11-20,831,2798,12821
29823434,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:16:11",2024-11-20,832,7725,45125
30708076,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:50:22",2024-11-20,833,7368,27924
442721645,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:47:01",2024-11-20,834,6976,NULL
32098441,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:01:26",2024-11-20,835,7696,35000
31944569,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:04:24",2024-11-20,836,7852,30239
442743565,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:28:20",2024-11-20,837,12219,NULL
442724284,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:26:09",2024-11-20,838,7975,NULL
30791609,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:55:10",2024-11-20,839,6828,41673
59821011,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:17:21",2024-11-20,840,7097,47176
442721654,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:25:30",2024-11-20,841,6832,NULL
32177403,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:26:50",2024-11-20,842,7153,57427
32021027,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:26:49",2024-11-20,843,9378,12677
442742546,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:56:44",2024-11-20,844,10980,NULL
30731089,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:33:20",2024-11-20,845,7041,22137
32102118,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:25:50",2024-11-20,846,10892,12063
30660449,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:59:14",2024-11-20,847,12361,12497
2067984346,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:14:38",2024-11-20,848,59,NULL
442725777,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:08:10",2024-11-20,849,6784,NULL
32308178,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:30:30",2024-11-20,850,7891,47008
30785094,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:12:14",2024-11-20,851,11152,14544
30768506,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:00:43",2024-11-20,852,11431,12895
2056789879,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:17:17",2024-11-20,853,8777,NULL
32112321,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:34:43",2024-11-20,854,7799,43579
143003113,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:25:18",2024-11-20,855,15122,22666
30638813,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:23:38",2024-11-20,856,3049,13890
30651863,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:00:55",2024-11-20,857,7173,47836
29828318,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:43:27",2024-11-20,858,10976,14294
323071487,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:03:39",2024-11-20,859,10905,15591
32135004,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:23:39",2024-11-20,860,7397,24049
2098044492,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:46:45",2024-11-20,861,12649,NULL
110284679,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:30:01",2024-11-20,862,11855,26358
89335372,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:30:41",2024-11-20,863,11038,17977
80006714,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:25:27",2024-11-20,864,7886,17724
72533275,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:47:28",2024-11-20,865,7010,10555
245015778,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:17:13",2024-11-20,866,11867,42058
32156743,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:55:26",2024-11-20,867,7597,20220
2071461428,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:30:06",2024-11-20,868,7393,NULL
2053525496,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:30:07",2024-11-20,869,7267,NULL
32295700,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:47:29",2024-11-20,870,7075,9438
32289310,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 21:58:19",2024-11-20,871,7072,11116
442705938,"Arm 5 Bucket",6.534,ZGMI,"2024-11-20 22:05:49",2024-11-20,872,14,NULL
4010252,"Arm 5 Bucket",7.313,ZGMI,"2024-11-20 22:54:52",2024-11-20,873,7829,6622
3941001,"Arm 5 Bucket",7.313,ZGMI,"2024-11-20 23:06:16",2024-11-20,874,6801,34911
2052861652,"Arm 5 Bucket",7.313,ZGMI,"2024-11-20 23:11:01",2024-11-20,875,11626,NULL
58368063,"Arm 5 Bucket",7.313,ZGMI,"2024-11-20 23:01:42",2024-11-20,876,10786,11901
3808902,"Arm 5 Bucket",7.313,ZGMI,"2024-11-20 22:57:12",2024-11-20,877,7344,34604
2079477862,"Arm 5 Bucket",7.313,ZGMI,"2024-11-20 22:50:52",2024-11-20,878,11109,9689
3849525,"Arm 5 Bucket",7.313,ZGMI,"2024-11-20 23:06:23",2024-11-20,879,7054,17093
4170778,"Arm 5 Bucket",7.313,ZGMI,"2024-11-20 22:56:21",2024-11-20,880,7478,10425
4116790,"Arm 5 Bucket",7.313,ZGMI,"2024-11-20 22:48:25",2024-11-20,881,10952,11253
99358009,"Arm 5 Bucket",7.313,ZGMI,"2024-11-20 22:52:35",2024-11-20,882,7580,17554
3646995,"Arm 5 Bucket",7.313,ZGMI,"2024-11-20 23:03:19",2024-11-20,883,7800,9137
2107714732,"Arm 5 Bucket",7.313,ZGMI,"2024-11-20 22:51:35",2024-11-20,884,12044,NULL
2075724581,"Arm 5 Bucket",7.313,ZGMI,"2024-11-20 23:03:54",2024-11-20,885,7495,NULL
2120577787,"Arm 5 Bucket",7.313,ZGMI,"2024-11-20 23:13:54",2024-11-20,886,7230,57335
3656114,"Arm 5 Bucket",7.313,ZGMI,"2024-11-20 22:47:43",2024-11-20,887,16018,9901
3713951,"Arm 5 Bucket",7.313,ZGMI,"2024-11-20 22:54:40",2024-11-20,888,12262,11169
441095834,"Arm 5 Bucket",7.313,ZGMI,"2024-11-20 23:05:36",2024-11-20,889,7540,37645
87723795,"Arm 5 Bucket",7.313,ZGMI,"2024-11-20 23:13:22",2024-11-20,890,7029,9109
3869539,"Arm 5 Bucket",7.313,ZGMI,"2024-11-20 23:03:25",2024-11-20,891,6918,25773
89895292,"Arm 5 Bucket",7.313,ZGMI,"2024-11-20 23:00:59",2024-11-20,892,8082,31082
3794446,"Arm 5 Bucket",7.313,ZGMI,"2024-11-20 23:04:12",2024-11-20,893,7320,7195
80857969,"Arm 5 Bucket",7.313,ZGMI,"2024-11-20 22:56:11",2024-11-20,894,7073,29138
2095293305,"Arm 5 Bucket",7.313,ZGMI,"2024-11-20 22:54:08",2024-11-20,895,11129,11609
3638916,"Arm 5 Bucket",7.313,ZGMI,"2024-11-20 23:01:27",2024-11-20,896,7554,33742
4123056,"Arm 5 Bucket",7.313,ZGMI,"2024-11-20 23:01:54",2024-11-20,897,11507,9688
3795243,"Arm 5 Bucket",7.313,ZGMI,"2024-11-20 22:49:57",2024-11-20,898,83,14426
87707135,"Arm 5 Bucket",7.313,ZGMI,"2024-11-20 23:03:56",2024-11-20,899,11744,10043
3874759,"Arm 5 Bucket",7.313,ZGMI,"2024-11-20 23:13:48",2024-11-20,900,6783,44428
442742758,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 22:45:03",2024-11-20,901,11681,NULL
338552573,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 23:20:11",2024-11-20,902,6782,57729
41116962,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 22:01:34",2024-11-20,903,16865,11402
41084854,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 22:45:49",2024-11-20,904,5529,11620
64433606,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 21:17:39",2024-11-20,905,8091,44296
442722169,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 21:18:41",2024-11-20,906,57,NULL
338551965,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 21:39:10",2024-11-20,907,2790,29673
248420529,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 23:19:43",2024-11-20,908,8115,40317
41130033,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 23:10:09",2024-11-20,909,10883,11694
41101612,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 21:48:14",2024-11-20,910,5953,11353
338552203,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 22:46:11",2024-11-20,911,3054,NULL
302015180,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 23:07:38",2024-11-20,912,12374,7554
364873030,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 23:08:30",2024-11-20,913,11851,NULL
308917983,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 22:43:38",2024-11-20,914,12328,9890
17198887,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 22:37:00",2024-11-20,915,7973,13744
59879424,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 23:17:27",2024-11-20,916,17941,4094
442722045,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 23:20:14",2024-11-20,917,186,NULL
402142668,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 21:36:44",2024-11-20,918,73,NULL
2062191303,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 22:46:36",2024-11-20,919,11409,NULL
440238640,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 23:20:50",2024-11-20,920,2761,NULL
338553686,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 22:09:16",2024-11-20,921,4825,23062
2073712392,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 22:03:07",2024-11-20,922,11905,NULL
41129832,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 22:58:41",2024-11-20,923,7719,26918
16843686,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 22:22:08",2024-11-20,924,11360,11485
296611366,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 22:12:59",2024-11-20,925,10999,11992
41101926,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 22:45:07",2024-11-20,926,7359,26225
20612179,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 21:40:10",2024-11-20,927,7400,22278
296614814,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 22:14:32",2024-11-20,928,11604,11577
338552067,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 22:23:04",2024-11-20,929,7127,4867
52121779,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 22:49:30",2024-11-20,930,11092,9765
442721360,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 21:13:26",2024-11-20,931,124,NULL
442097615,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 22:52:12",2024-11-20,932,2804,NULL
126231465,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 21:24:10",2024-11-20,933,11828,11242
20782669,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 22:21:33",2024-11-20,934,7855,21232
2058492391,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 22:57:30",2024-11-20,935,12646,NULL
442727185,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 21:58:34",2024-11-20,936,8026,NULL
244633112,"Arm 5 Bucket",7.188,ZGMI,"2024-11-20 23:19:35",2024-11-20,937,18254,10213
81973745,"Arm 5 Bucket",7.39,ZGMI,"2024-11-20 22:27:08",2024-11-20,938,11267,9453
300106866,"Arm 5 Bucket",7.39,ZGMI,"2024-11-20 22:25:12",2024-11-20,939,11378,11418
95182109,"Arm 5 Bucket",7.39,ZGMI,"2024-11-20 23:19:17",2024-11-20,940,10830,10733
240306698,"Arm 5 Bucket",7.39,ZGMI,"2024-11-20 22:48:10",2024-11-20,941,11635,6375
67772088,"Arm 5 Bucket",7.39,ZGMI,"2024-11-20 23:41:37",2024-11-20,942,8121,41478
7974763,"Arm 5 Bucket",7.39,ZGMI,"2024-11-20 23:11:09",2024-11-20,943,11588,11424
8141435,"Arm 5 Bucket",7.39,ZGMI,"2024-11-20 23:19:44",2024-11-20,944,11535,11611
95174080,"Arm 5 Bucket",7.39,ZGMI,"2024-11-20 23:06:43",2024-11-20,945,11425,10009
7816846,"Arm 5 Bucket",7.39,ZGMI,"2024-11-20 23:19:50",2024-11-20,946,11126,11420
52524679,"Arm 5 Bucket",7.39,ZGMI,"2024-11-20 23:12:04",2024-11-20,947,11555,12030
8134481,"Arm 5 Bucket",7.39,ZGMI,"2024-11-20 23:00:03",2024-11-20,948,10932,9519
7519416,"Arm 5 Bucket",7.39,ZGMI,"2024-11-20 22:56:13",2024-11-20,949,12298,9555
71621362,"Arm 5 Bucket",7.39,ZGMI,"2024-11-20 23:22:56",2024-11-20,950,11607,11935
125144636,"Arm 5 Bucket",7.39,ZGMI,"2024-11-20 22:51:22",2024-11-20,951,11955,10773
50188352,"Arm 5 Bucket",7.39,ZGMI,"2024-11-20 23:33:38",2024-11-20,952,12060,10015
349464016,"Arm 5 Bucket",7.39,ZGMI,"2024-11-20 21:59:56",2024-11-20,953,2785,NULL
59268792,"Arm 5 Bucket",7.39,ZGMI,"2024-11-20 23:04:54",2024-11-20,954,8085,41522
7530957,"Arm 5 Bucket",7.39,ZGMI,"2024-11-20 23:14:15",2024-11-20,955,8007,45950
10403357,"Arm 5 Bucket",7.294,ZGMI,"2024-11-20 19:49:17",2024-11-20,956,11927,10970
80946256,"Arm 5 Bucket",7.294,ZGMI,"2024-11-20 20:10:42",2024-11-20,957,11482,10839
11311198,"Arm 5 Bucket",7.294,ZGMI,"2024-11-20 21:03:53",2024-11-20,958,11221,11591
13386025,"Arm 5 Bucket",7.294,ZGMI,"2024-11-20 20:46:20",2024-11-20,959,11841,11589
11570737,"Arm 5 Bucket",7.294,ZGMI,"2024-11-20 20:20:58",2024-11-20,960,7166,16438
10324428,"Arm 5 Bucket",7.294,ZGMI,"2024-11-20 18:07:34",2024-11-20,961,11123,11846
10546360,"Arm 5 Bucket",7.294,ZGMI,"2024-11-20 19:25:25",2024-11-20,962,7121,41598
442742884,"Arm 5 Bucket",7.294,ZGMI,"2024-11-20 20:46:06",2024-11-20,963,2845,NULL
10352826,"Arm 5 Bucket",7.294,ZGMI,"2024-11-20 20:37:44",2024-11-20,964,7993,41845
10470875,"Arm 5 Bucket",7.294,ZGMI,"2024-11-20 19:34:26",2024-11-20,965,11823,11558
10536759,"Arm 5 Bucket",7.294,ZGMI,"2024-11-20 21:04:57",2024-11-20,966,8072,17407
10267229,"Arm 5 Bucket",7.294,ZGMI,"2024-11-20 19:27:51",2024-11-20,967,17340,10752
10292605,"Arm 5 Bucket",7.294,ZGMI,"2024-11-20 20:32:23",2024-11-20,968,7056,31143
62676060,"Arm 5 Bucket",7.294,ZGMI,"2024-11-20 20:26:03",2024-11-20,969,15171,11475
11515303,"Arm 5 Bucket",7.294,ZGMI,"2024-11-20 20:56:43",2024-11-20,970,11104,11239
165141628,"Arm 5 Bucket",7.294,ZGMI,"2024-11-20 20:02:25",2024-11-20,971,7982,31105
44262179,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 22:37:15",2024-11-20,972,11679,9451
316884185,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 22:25:23",2024-11-20,973,11279,11251
72569954,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 21:48:20",2024-11-20,974,11688,11280
43853308,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 21:08:23",2024-11-20,975,7621,57450
46032393,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 22:40:30",2024-11-20,976,11521,6061
442745817,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 21:37:45",2024-11-20,977,2806,NULL
44262603,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 21:51:37",2024-11-20,978,7418,45258
442723904,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 21:37:22",2024-11-20,979,288,NULL
45093214,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 22:39:47",2024-11-20,980,7875,24425
442716119,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 21:38:53",2024-11-20,981,7950,NULL
44349124,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 21:39:38",2024-11-20,982,7942,44108
247649225,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 21:44:04",2024-11-20,983,7818,45089
45055688,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 22:27:45",2024-11-20,984,11119,10753
45041425,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 22:28:09",2024-11-20,985,11227,8456
82418559,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 21:47:31",2024-11-20,986,11907,11953
121344026,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 22:06:57",2024-11-20,987,11533,9873
156369347,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 21:34:04",2024-11-20,988,11196,11365
45112947,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 22:29:31",2024-11-20,989,12258,11222
306394972,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 22:06:39",2024-11-20,990,11128,10805
331700473,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 22:28:19",2024-11-20,991,7508,56881
44271885,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 22:38:40",2024-11-20,992,8092,7045
2060753876,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 21:56:04",2024-11-20,993,12272,NULL
43812298,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 22:14:39",2024-11-20,994,72,45191
92436236,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 22:39:22",2024-11-20,995,12232,6763
70761029,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 21:13:30",2024-11-20,996,7869,19806
44334310,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 22:24:20",2024-11-20,997,7405,50648
66730625,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 22:30:04",2024-11-20,998,11462,11614
45055565,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 22:00:00",2024-11-20,999,7863,21273
294893392,"Arm 5 Bucket",6.996,ZGMI,"2024-11-20 21:25:13",2024-11-20,1000,10953,11313
