zpid,event,price,pricePerSquareFoot,priceChangeRate,dateOfEvent,source,postingIsRental,lastUpdated,lph_id,pl_id,lti_id
13276970,Sold,95325,41,0,1985-03-01,,0,"2024-11-26 09:21:12",503,12846,196635
35936049,Sold,105000,21,0,1989-05-15,,0,"2024-11-25 05:33:30",504,1119,75678
10352826,Sold,35000,32,0,1990-01-29,,0,"2024-11-20 23:54:06",505,11661,41845
41121988,Sold,125000,77,0,2006-04-21,,0,"2024-11-26 06:02:40",506,2032,95186
41195309,Sold,232000,128,0.75,2011-11-01,,0,"2024-11-26 09:21:12",507,12690,196851
35826796,Sold,15000,22,0,2013-07-09,,0,"2024-11-25 05:33:30",508,1191,1626
73539109,Sold,79000,34,0,1990-10-09,,0,"2024-11-20 23:54:06",509,9363,13435
82830419,Sold,143691,77,0,2013-06-18,,0,"2024-11-26 06:02:40",510,2291,79003
89612079,Sold,NULL,NULL,0,2024-11-25,,0,"2024-11-26 09:21:12",511,12813,196754
136702408,Sold,42000,36,0,2018-10-18,,0,"2024-11-20 23:54:06",512,9876,11481
73434271,Sold,33500,30,0,1990-05-11,,0,"2024-11-25 05:33:30",513,13141,4683
14746998,Sold,300000,138,1.45,2001-07-27,,0,"2024-11-26 06:02:40",514,1772,2229
33378099,Sold,42000,30,0,1982-12-03,,0,"2024-11-26 09:21:12",515,12731,196846
32284268,Sold,40873,36,0,2010-01-12,,0,"2024-11-20 23:54:06",516,8850,13173
4007917,Sold,179000,210,0,2004-11-19,,0,"2024-11-26 06:02:40",517,2059,8552
62033762,Sold,64950,40,-0.12,2011-06-29,,0,"2024-11-25 05:33:30",518,1780,1230
60325180,Sold,5200,3,0.09,2015-05-13,,0,"2024-11-26 09:21:12",519,12917,196638
10530739,Sold,70000,40,0,1985-02-26,,0,"2024-11-20 23:54:06",520,3143,11501
20785475,Sold,3000000,745,-0.05,2019-06-06,,0,"2024-11-26 06:02:40",521,NULL,76737
14821696,Sold,184700,46,0,1987-04-01,,0,"2024-11-25 05:33:30",522,13055,163591
60325180,Sold,4750,3,-0.99,2015-02-14,,0,"2024-11-26 09:21:12",523,12917,196638
73564807,Sold,75100,42,0,1998-12-08,,0,"2024-11-20 23:54:06",524,9925,17912
35860989,Sold,134995,46,0,2014-12-14,,0,"2024-11-25 05:33:30",525,13150,9323
41101885,Sold,74000,59,0.3,2004-12-15,,0,"2024-11-26 09:21:12",526,12682,196760
73566137,Sold,88000,44,0,1994-04-14,,0,"2024-11-20 23:54:06",527,NULL,41615
11534158,Sold,87000,46,0,1991-06-19,,0,"2024-11-25 05:33:30",528,12995,164361
2075483971,Sold,127000,127,0,2013-06-06,,0,"2024-11-26 09:21:12",529,12825,NULL
6251313,Sold,137500,48,0,1989-09-13,,0,"2024-11-25 05:33:30",530,977,9817
36446538,Sold,21000,18,0.05,2015-06-26,,0,"2024-11-26 09:21:12",531,12573,196577
6251313,Sold,137500,48,0,1989-09-13,,0,"2024-11-20 23:54:06",532,977,9817
36458537,Sold,65000,48,-0.19,2021-01-21,,0,"2024-11-25 05:33:30",533,13387,161575
2144252242,Sold,110999,55,-0.37,2019-04-15,,0,"2024-11-26 09:21:12",534,12828,NULL
46159780,Sold,35000,48,0,1989-07-25,,0,"2024-11-20 23:54:06",535,NULL,11337
30402393,Sold,77000,58,0,2010-04-16,,0,"2024-11-25 05:33:30",536,13036,809
1152084,Sold,363000,71,0,1997-08-04,,0,"2024-11-26 09:21:12",537,12751,196500
10369216,Sold,46250,48,-0.07,2016-01-15,,0,"2024-11-20 23:54:06",538,3255,11934
73460397,Sold,151500,72,0,2002-05-22,,0,"2024-11-25 05:33:30",539,13143,5605
73508180,Sold,150000,50,0,1992-12-07,,0,"2024-11-26 09:21:12",540,12699,197782
73609770,Sold,40000,50,0,1992-08-28,,0,"2024-11-20 23:54:06",541,11924,14082
36436288,Sold,213200,139,-0.08,2013-02-07,,0,"2024-11-26 06:02:40",542,1598,76595
13295775,Sold,1410000,406,-0.01,2020-10-01,,0,"2024-11-26 06:02:40",543,2301,93238
48693850,Sold,260000,118,0,1992-06-01,,0,"2024-11-26 09:21:12",544,13004,196525
73539238,Sold,29950,33,0,1990-06-08,,0,"2024-11-26 06:02:40",545,1940,93585
10477661,Sold,100000,52,0,2017-06-23,,0,"2024-11-26 09:21:12",546,12568,196699
3841807,Sold,25000,33,0,1988-10-05,,0,"2024-11-26 06:02:40",547,NULL,72426
2060426861,Sold,6250,NULL,0,2023-07-18,,0,"2024-11-26 09:21:12",548,12901,NULL
15109199,Sold,60000,43,0,1974-11-22,,0,"2024-11-26 06:02:40",549,2427,16
2060426861,Sold,6250,NULL,0,2024-11-25,,0,"2024-11-26 09:21:12",550,12901,NULL
34287319,Sold,64900,45,0,1988-07-26,,0,"2024-11-26 06:02:40",551,1986,97021
35910265,Sold,95000,52,0,1981-05-14,,0,"2024-11-20 22:18:43",552,11836,30471
30284508,Sold,82500,49,0,2004-09-30,,0,"2024-11-26 06:02:40",553,1535,97311
35910265,Sold,95000,52,0,1981-05-14,,0,"2024-11-20 23:54:06",554,11836,30471
6204611,Sold,62900,51,0,1990-06-22,,0,"2024-11-26 06:02:40",555,980,6979
11262511,Sold,62900,56,0,1991-09-18,,0,"2024-11-27 06:13:47",556,4557,132048
69385241,Sold,129767,52,0,2004-06-07,,0,"2024-11-20 23:54:06",557,11957,10315
15081336,Sold,1180000,983,0,2016-07-01,,0,"2024-11-26 09:21:12",558,12974,196517
14391575,Sold,177400,58,0,1997-07-07,,0,"2024-11-27 06:13:47",559,4706,128615
43853308,Sold,65000,52,0,1986-08-01,,0,"2024-11-20 23:54:06",560,12129,57450
101271162,Sold,260000,NULL,0.06,2012-08-17,,0,"2024-11-26 09:21:12",561,12834,196628
41128106,Sold,125000,51,0,2002-01-14,,0,"2024-11-26 06:02:40",562,2000,93708
6155266,Sold,49000,58,0,1993-06-22,,0,"2024-11-20 23:54:06",563,1049,4453
26637950,Sold,NULL,NULL,0,2017-09-06,,0,"2024-11-26 09:21:12",564,12810,196857
30225056,Sold,100700,51,0,2004-10-20,,0,"2024-11-26 06:02:40",565,1527,93290
7758717,Sold,57400,60,0,1988-01-05,,0,"2024-11-21 00:25:47",566,619,1725
66860165,Sold,79500,64,0.8,2014-06-03,,0,"2024-11-26 09:21:12",567,12888,196528
10349650,Sold,70500,51,0,1986-08-19,,0,"2024-11-26 06:02:40",568,1641,78773
7758717,Sold,57400,60,0,1988-01-05,,0,"2024-11-21 00:21:31",569,619,1725
29406855,Sold,NULL,NULL,0,2024-11-25,,0,"2024-11-26 09:21:12",570,12814,197157
6155266,Sold,49000,61,0,1993-06-22,,0,"2024-11-26 06:02:40",571,1049,4453
7758717,Sold,57400,60,0,1988-01-05,,0,"2024-11-21 00:24:35",572,619,1725
2082098212,Sold,160000,62,-0.03,2020-03-08,,0,"2024-11-27 06:13:47",573,4577,NULL
36594714,Sold,178000,63,0,2020-07-30,,0,"2024-11-26 06:02:40",574,1716,74222
7758717,Sold,57400,60,0,1988-01-05,,0,"2024-11-21 00:22:43",575,619,1725
11474095,Sold,72000,63,0,1990-04-26,,0,"2024-11-26 06:02:40",576,1554,93954
73520746,Sold,88000,62,0,1998-10-26,,0,"2024-11-27 06:13:47",577,4951,140531
73500855,Sold,73700,62,0,1995-09-15,,0,"2024-11-21 00:25:47",578,10186,2668
55108753,Sold,498459,139,0,2012-10-16,,0,"2024-11-26 09:21:12",579,12944,196789
73460039,Sold,175000,63,0,1994-10-20,,0,"2024-11-26 06:02:40",580,NULL,77264
46260729,Sold,139900,68,0,2001-03-01,,0,"2024-11-27 06:13:47",581,10975,119707
73500855,Sold,73700,62,0,1995-09-15,,0,"2024-11-21 00:21:31",582,10186,2668
87791250,Sold,999000,NULL,-0.07,2024-11-25,,0,"2024-11-26 09:21:12",583,12515,198888
6174968,Sold,61500,63,0,2015-12-31,,0,"2024-11-26 06:02:40",584,955,9175
35936049,Sold,381000,76,2.63,1990-01-01,,0,"2024-11-27 06:13:47",585,1119,75678
73500855,Sold,73700,62,0,1995-09-15,,0,"2024-11-21 00:24:35",586,10186,2668
14610840,Sold,142065,72,0,1992-11-23,,0,"2024-11-26 09:21:12",587,12632,196848
30199532,Sold,167000,100,0.86,2003-11-07,,0,"2024-11-27 06:13:47",588,4455,156970
10176425,Sold,15000,7,0,1976-08-30,,0,"2024-11-26 09:21:12",589,12566,196908
73500855,Sold,73700,62,0,1995-09-15,,0,"2024-11-21 00:22:43",590,10186,2668
30235883,Sold,154659,100,0,2002-06-07,,0,"2024-11-27 06:13:47",591,4497,156905
10273709,Sold,249900,151,0,2016-09-28,,0,"2024-11-26 09:21:12",592,NULL,196548
36627472,Sold,140300,68,-0.06,2014-05-14,,0,"2024-11-20 23:54:06",593,3299,8355
69328086,Sold,165000,104,-0.03,2015-06-09,,0,"2024-11-27 06:13:47",594,991,NULL
338426546,Sold,633200,263,0.18,2024-11-25,,0,"2024-11-26 09:21:12",595,12613,196543
45104910,Sold,400000,112,-0.09,2018-04-05,,0,"2024-11-27 06:13:47",596,NULL,127995
244868025,Sold,422500,NULL,0.03,2024-11-25,,0,"2024-11-26 09:21:12",597,12513,2725
35892642,Sold,200000,120,0,2020-10-30,,0,"2024-11-27 06:13:47",598,1198,4840
73568442,Sold,55000,47,0,1994-02-09,,0,"2024-11-26 09:21:12",599,12703,197859
28239156,Sold,NULL,NULL,0,2019-02-09,,0,"2024-11-28 06:03:26",600,11263,121244
6207165,Sold,154500,59,0,1988-04-13,,0,"2024-11-26 09:21:12",601,12598,196976
28207704,Sold,NULL,NULL,0,2021-08-31,,0,"2024-11-28 06:03:26",602,11165,120376
51278020,Sold,46000,46,0.22,2013-08-23,,0,"2024-11-26 09:21:12",603,12742,196538
69231752,Sold,NULL,NULL,0,2013-01-01,,0,"2024-11-28 06:03:26",604,11304,119349
1107656,Sold,25250,16,2.37,2013-09-04,,0,"2024-11-26 09:21:12",605,12756,196555
81970003,Sold,1200,1,-0.99,2010-10-11,,0,"2024-11-27 06:13:47",606,NULL,136566
31970543,Sold,415000,NULL,-0.13,2012-08-17,,0,"2024-11-28 06:03:26",607,10551,121557
13345227,Sold,1048000,355,-0.07,2020-03-12,,0,"2024-11-26 09:21:12",608,12823,197142
80815718,Sold,375000,321,0,2014-12-15,,0,"2024-11-27 06:13:47",609,NULL,139919
26327834,Sold,NULL,NULL,0,2021-09-15,,0,"2024-11-28 06:03:26",610,11210,122267
13345227,Sold,907500,308,-0.01,2018-04-06,,0,"2024-11-26 09:21:12",611,12823,197142
45090114,Sold,162000,153,0,2018-01-12,,0,"2024-11-27 06:13:47",612,NULL,135165
27846222,Sold,NULL,NULL,0,2011-09-07,,0,"2024-11-28 06:03:26",613,11226,121718
13345227,Sold,73700,25,0,1999-12-02,,0,"2024-11-26 09:21:12",614,12823,197142
32314532,Sold,260000,217,-0.1,2015-07-17,,0,"2024-11-27 06:13:47",615,4370,146852
13345227,Sold,395500,134,4.37,2015-04-17,,0,"2024-11-26 09:21:12",616,12823,197142
28138060,Sold,NULL,NULL,0,2021-06-25,,0,"2024-11-28 06:03:26",617,11217,120458
21313177,Sold,510000,241,0,1998-06-18,,0,"2024-11-27 06:13:47",618,5244,146193
390138830,Sold,310000,428,0.11,2024-11-25,,0,"2024-11-26 09:21:12",619,12537,NULL
28309498,Sold,NULL,NULL,0,2018-08-03,,0,"2024-11-28 06:03:26",620,1243,103854
11470377,Sold,117500,65,0,1992-05-20,,0,"2024-11-27 06:13:47",621,4542,131536
30757032,Sold,550000,458,-0.08,2024-11-27,,0,"2024-11-28 09:24:51",622,2368,122034
32343771,Sold,799000,444,0.63,2024-11-25,,0,"2024-11-26 09:21:12",623,12520,197007
26802871,Sold,NULL,NULL,0,2018-10-15,,0,"2024-11-28 06:03:26",624,11059,152382
34331517,Sold,76900,65,0,1993-10-14,,0,"2024-11-27 06:13:47",625,NULL,142690
245443039,Sold,257000,187,0,2001-08-28,,0,"2024-11-26 09:21:12",626,12545,200950
79981367,Sold,NULL,NULL,0,2010-03-01,,0,"2024-11-28 06:03:26",627,NULL,120315
2119923121,Sold,21500,NULL,-0.52,2016-09-19,,0,"2024-11-28 09:24:51",628,2760,NULL
30305315,Sold,135000,121,0,2016-04-06,,0,"2024-11-27 06:13:47",629,NULL,131033
67964645,Sold,NULL,NULL,0,2017-05-16,,0,"2024-11-26 09:21:12",630,12800,196703
7995832,Sold,1550,1,-0.99,2017-06-26,,0,"2024-11-28 09:24:51",631,2771,116657
14746998,Sold,300000,138,1.45,2001-07-27,,0,"2024-11-27 06:13:47",632,1772,2229
36473588,Sold,12000,10,0,2012-02-21,,0,"2024-11-26 09:21:12",633,12571,196622
27743221,Sold,NULL,NULL,0,2014-10-22,,0,"2024-11-28 06:03:26",634,11152,120552
13027514,Sold,89900,101,0,2009-01-27,,0,"2024-11-28 09:24:51",635,2860,129718
88281164,Sold,34001,37,-0.11,2020-08-03,,0,"2024-11-27 06:13:47",636,4950,135944
28442983,Sold,NULL,NULL,0,2018-02-02,,0,"2024-11-28 06:03:26",637,11240,120493
69677245,Sold,NULL,NULL,0,2011-10-04,,0,"2024-11-28 09:24:51",638,2780,119688
3668761,Sold,40500,39,0,1980-03-28,,0,"2024-11-27 06:13:47",639,NULL,128792
26168105,Sold,NULL,NULL,0,2012-03-09,,0,"2024-11-28 06:03:26",640,11315,120042
10317759,Sold,6500,5,0,1983-07-22,,0,"2024-11-28 09:24:51",641,2553,120065
73491934,Sold,93000,47,0,1996-11-08,,0,"2024-11-27 06:13:47",642,11076,126232
26120904,Sold,NULL,NULL,0,2021-06-11,,0,"2024-11-28 06:03:26",643,11276,119836
26760384,Sold,NULL,NULL,0,2009-11-02,,0,"2024-11-28 09:24:51",644,2772,119503
35792616,Sold,115000,51,0,1991-11-01,,0,"2024-11-27 06:13:47",645,4749,156358
118366457,Sold,31000,NULL,-0.26,2020-12-30,,0,"2024-11-28 06:03:26",646,NULL,116785
2091399620,Sold,300000,276,0,2018-03-02,,0,"2024-11-28 09:24:51",647,2604,NULL
6204611,Sold,62900,51,0,1990-06-22,,0,"2024-11-27 06:13:47",648,980,6979
26700880,Sold,NULL,NULL,0,2012-12-26,,0,"2024-11-28 06:03:26",649,11047,120165
68591813,Sold,107000,95,0.13,2021-07-23,,0,"2024-11-28 09:24:51",650,2510,119062
36428377,Sold,54000,51,0,1990-11-05,,0,"2024-11-27 06:13:47",651,1019,102880
31970543,Sold,760000,NULL,-0.1,2015-04-03,,0,"2024-11-28 06:03:26",652,10551,121557
1148872,Sold,30000,23,0,2020-08-21,,0,"2024-11-28 09:24:51",653,2653,59629
73658133,Sold,73300,53,0,1998-10-02,,0,"2024-11-27 06:13:47",654,11058,126243
26120904,Sold,NULL,NULL,0,2016-08-05,,0,"2024-11-28 06:03:26",655,11276,119836
7779792,Sold,173000,135,0.68,2020-04-23,,0,"2024-11-28 09:24:51",656,2769,120148
28113125,Sold,NULL,NULL,0,2012-12-06,,0,"2024-11-28 06:03:26",657,11195,121273
26830808,Sold,NULL,NULL,0,2018-05-02,,0,"2024-11-28 09:24:51",658,2788,119990
63349695,Sold,NULL,NULL,0,2019-08-22,,0,"2024-11-28 06:03:26",659,4070,12938
119571951,Sold,720000,432,0,2015-01-30,,0,"2024-11-28 09:24:51",660,2356,120823
61871127,Sold,NULL,NULL,0,2021-05-08,,0,"2024-11-28 06:03:26",661,11026,119692
32314532,Sold,66500,55,0,1998-09-11,,0,"2024-11-27 06:13:47",662,4370,146852
36473588,Sold,239000,198,0,2019-01-26,,0,"2024-11-26 09:21:12",663,12571,196622
2141929456,Sold,70000,74,-0.12,2017-06-28,,0,"2024-11-28 09:24:51",664,2594,NULL
26930462,Sold,NULL,NULL,0,2014-03-21,,0,"2024-11-28 06:03:26",665,11100,152520
6155266,Sold,49000,61,0,1993-06-22,,0,"2024-11-27 06:13:47",666,1049,4453
32205055,Sold,893000,657,0.77,2024-11-25,,0,"2024-11-26 09:21:12",667,NULL,197128
29501506,Sold,NULL,NULL,0,2016-08-18,,0,"2024-11-28 06:03:26",668,NULL,120373
108746490,Sold,180000,110,0,2013-04-22,,0,"2024-11-28 09:24:51",669,2528,119987
6174968,Sold,61500,63,0,2015-12-31,,0,"2024-11-27 06:13:47",670,955,9175
60082007,Sold,NULL,NULL,0,2018-03-29,,0,"2024-11-27 06:13:47",671,5135,138220
80098022,Sold,NULL,NULL,0,2007-10-03,,0,"2024-11-28 06:03:26",672,NULL,120501
26933934,Sold,NULL,NULL,0,2014-03-04,,0,"2024-11-29 05:32:39",673,1226,102906
26435881,Sold,NULL,NULL,0,2011-05-17,,0,"2024-11-27 06:13:47",674,12099,120195
7476240,Sold,104516,66,-0.07,2009-06-30,,0,"2024-11-27 06:13:47",675,NULL,128135
68428508,Sold,NULL,NULL,0,2022-05-10,,0,"2024-11-28 06:03:26",676,11130,122228
64449786,Sold,NULL,NULL,0,2011-12-15,,0,"2024-11-29 05:32:39",677,1402,103957
28109641,Sold,NULL,NULL,0,2016-12-02,,0,"2024-11-27 06:13:47",678,11168,121071
26381362,Sold,NULL,NULL,0,2018-09-01,,0,"2024-11-28 06:03:26",679,12082,119475
41146556,Sold,245000,74,0,2007-07-06,,0,"2024-11-27 06:13:47",680,4855,150049
28535819,Sold,NULL,NULL,0,2016-04-15,,0,"2024-11-29 05:32:39",681,1306,104018
27846222,Sold,NULL,NULL,0,2021-06-08,,0,"2024-11-27 06:13:47",682,11226,121718
26404497,Sold,NULL,NULL,0,2018-07-14,,0,"2024-11-28 06:03:26",683,1421,104645
7142926,Sold,59000,86,0,1993-06-30,,0,"2024-11-27 06:13:47",684,5213,128069
36444650,Sold,62000,NULL,52.91,2016-04-23,,0,"2024-11-29 05:32:39",685,933,102349
27741569,Sold,NULL,NULL,0,2015-04-24,,0,"2024-11-27 06:13:47",686,4961,143128
26178735,Sold,NULL,NULL,0,2013-11-13,,0,"2024-11-28 06:03:26",687,12083,119835
34127332,Sold,119000,90,0,2016-07-26,,0,"2024-11-27 06:13:47",688,NULL,155011
26387648,Sold,NULL,NULL,0,2022-12-09,,0,"2024-11-29 05:32:39",689,1438,102146
250995337,Sold,NULL,NULL,0,2023-08-31,,0,"2024-11-27 06:13:47",690,5128,144084
28442983,Sold,NULL,NULL,0,2004-03-30,,0,"2024-11-28 06:03:26",691,11240,120493
2109658143,Sold,105000,110,0.66,2017-08-31,,0,"2024-11-27 06:13:47",692,4890,NULL
28075057,Sold,NULL,NULL,0,2022-08-12,,0,"2024-11-27 06:13:47",693,4992,132205
26208169,Sold,NULL,NULL,0,2016-10-11,,0,"2024-11-29 05:32:39",694,1429,102144
26295467,Sold,NULL,NULL,0,2017-02-07,,0,"2024-11-28 06:03:26",695,11867,125569
1244878,Sold,164900,140,0,2013-06-25,,0,"2024-11-27 06:13:47",696,4909,152993
26692778,Sold,NULL,NULL,0,2009-12-11,,0,"2024-11-27 06:13:47",697,NULL,147562
29403990,Sold,NULL,NULL,0,2016-02-10,,0,"2024-11-29 05:32:39",698,NULL,104002
28297214,Sold,NULL,NULL,0,2018-01-30,,0,"2024-11-28 06:03:26",699,11194,121495
34046242,Sold,149000,140,4.73,2014-01-03,,0,"2024-11-27 06:13:47",700,4891,130896
26404666,Sold,NULL,NULL,0,2020-12-16,,0,"2024-11-27 06:13:47",701,5699,133048
28291205,Sold,NULL,NULL,0,2018-04-30,,0,"2024-11-29 05:32:39",702,1244,104207
169467066,Sold,NULL,NULL,0,2018-10-18,,0,"2024-11-28 06:03:26",703,12087,119970
10271115,Sold,275000,180,0.03,2019-07-12,,0,"2024-11-27 06:13:47",704,4528,35155
29505904,Sold,NULL,NULL,0,2023-06-05,,0,"2024-11-27 06:13:47",705,NULL,141202
28291205,Sold,NULL,NULL,0,2022-04-01,,0,"2024-11-29 05:32:39",706,1244,104207
1179941,Sold,NULL,NULL,0,2008-12-23,,0,"2024-11-28 06:03:26",707,NULL,119142
36564224,Sold,235000,196,3.2,2021-08-06,,0,"2024-11-27 06:13:47",708,972,102234
28259906,Sold,NULL,NULL,0,1992-06-12,,0,"2024-11-27 06:13:47",709,5085,135195
102479967,Sold,NULL,NULL,0,2020-09-10,,0,"2024-11-29 05:32:39",710,1335,102864
41084890,Sold,16000,5,0,1977-02-03,,0,"2024-11-28 06:03:26",711,11005,NULL
89074671,Sold,750000,688,-0.04,2014-08-21,,0,"2024-11-27 06:13:47",712,4394,100407
26381362,Sold,NULL,NULL,0,2018-09-01,,0,"2024-11-27 06:13:47",713,12082,119475
80516709,Sold,NULL,NULL,0,2015-12-23,,0,"2024-11-29 05:32:39",714,1301,103991
112498529,Sold,645000,561,-0.06,2020-08-31,,0,"2024-11-27 06:13:47",715,4426,139473
28149885,Sold,NULL,NULL,0,2020-11-18,,0,"2024-11-27 06:13:47",716,4996,142656
29403990,Sold,NULL,NULL,0,2016-06-04,,0,"2024-11-29 05:32:39",717,NULL,104002
28205499,Sold,NULL,NULL,0,2024-03-13,,0,"2024-11-27 06:13:47",718,5031,94708
35908042,Sold,652500,133,0,1987-03-19,,0,"2024-11-27 06:13:47",719,1127,95498
73588489,Sold,29900,5,0,1993-07-26,,0,"2024-11-28 06:03:26",720,NULL,123631
28309498,Sold,NULL,NULL,0,2018-08-03,,0,"2024-11-29 05:32:39",721,1243,103854
28417000,Sold,NULL,NULL,0,2012-09-12,,0,"2024-11-27 06:13:47",722,5088,156439
6226695,Sold,188000,157,0,2021-03-26,,0,"2024-11-27 06:13:47",723,914,104132
11394520,Sold,12500,7,0,1991-01-15,,0,"2024-11-28 06:03:26",724,10599,116607
26365684,Sold,NULL,NULL,0,2017-05-31,,0,"2024-11-29 05:32:39",725,1393,102981
35826796,Sold,155000,229,0.72,2021-06-15,,0,"2024-11-27 06:13:47",726,1191,1626
6319605,Sold,27000,7,0,1992-08-19,,0,"2024-11-28 06:03:26",727,10702,9102
26404497,Sold,NULL,NULL,0,2018-07-14,,0,"2024-11-29 05:32:39",728,1421,104645
80525445,Sold,NULL,NULL,0,2023-02-27,,0,"2024-11-27 06:13:47",729,5059,143703
10587835,Sold,21600,13,0,1973-06-15,,0,"2024-11-28 06:03:26",730,10713,119674
26912404,Sold,NULL,NULL,0,2016-08-24,,0,"2024-11-29 05:32:39",731,1196,102196
84010828,Sold,NULL,NULL,0,2023-02-16,,0,"2024-11-27 06:13:47",732,5477,136052
133694424,Sold,20000,16,0,2008-10-07,,0,"2024-11-28 06:03:26",733,10577,149107
26876866,Sold,NULL,NULL,0,2015-08-28,,0,"2024-11-29 05:32:39",734,NULL,102983
97603099,Sold,NULL,NULL,0,2019-10-11,,0,"2024-11-27 06:13:47",735,5082,128995
82230946,Sold,380000,267,-0.41,2012-07-27,,0,"2024-11-27 06:13:47",736,5269,146672
133694424,Sold,20000,16,-0.2,2013-12-30,,0,"2024-11-28 06:03:26",737,10577,149107
69807822,Sold,NULL,NULL,0,2019-05-03,,0,"2024-11-29 05:32:39",738,1312,104057
6958305,Sold,78800,67,0.97,2011-12-30,,0,"2024-11-27 06:13:47",739,5198,97734
10587755,Sold,22600,17,0,1971-11-09,,0,"2024-11-28 06:03:26",740,10710,119666
241933411,Sold,NULL,NULL,0,2018-07-03,,0,"2024-11-29 05:32:39",741,NULL,105086
30235883,Sold,151985,99,-0.02,2003-07-24,,0,"2024-11-27 06:13:47",742,4497,156905
73556515,Sold,34000,19,0,2003-10-24,,0,"2024-11-28 06:03:26",743,11052,131136
28481448,Sold,NULL,NULL,0,2013-04-10,,0,"2024-11-29 05:32:39",744,1346,103897
2109658143,Sold,114000,119,0.09,2020-08-18,,0,"2024-11-27 06:13:47",745,4890,NULL
13420382,Sold,43500,19,0,1976-08-01,,0,"2024-11-28 06:03:26",746,NULL,119375
26390452,Sold,NULL,NULL,0,2018-04-17,,0,"2024-11-29 05:32:39",747,1436,102946
46097401,Sold,303400,182,0.08,2008-10-09,,0,"2024-11-27 06:13:47",748,4734,157860
2094447714,Sold,131000,20,0.01,2017-05-05,,0,"2024-11-28 06:03:26",749,1161,NULL
36444650,Sold,20000,NULL,-0.31,2015-06-05,,0,"2024-11-29 05:32:39",750,933,102349
32276734,Sold,350000,135,0,2007-08-17,,0,"2024-11-27 06:13:47",751,10515,120732
