zpid,is_FSBA,is_comingSoon,is_newHome,is_pending,is_forAuction,is_foreclosure,is_bankOwned,is_openHouse,is_FSBO,lastUpdated,ls_id,lmi_id,pl_id
97985751,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",249,NULL,979
440270306,0,0,1,0,0,0,0,0,0,"2024-11-20 23:54:07",250,1471,NULL
37773420,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",251,NULL,1005
442723690,0,0,1,0,0,0,0,0,0,"2024-11-20 23:54:07",252,491,NULL
441743132,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",253,NULL,NULL
442721941,0,0,1,0,0,0,0,0,0,"2024-11-20 23:54:07",254,1895,NULL
2057460931,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",255,NULL,1352
333708364,0,1,0,0,0,0,0,0,0,"2024-11-20 23:54:07",256,2199,11636
347768007,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",257,NULL,1375
36552731,0,1,0,0,0,0,0,0,0,"2024-11-20 23:54:07",258,1626,11725
2071963346,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",259,9688,1154
2062948021,0,0,1,0,0,0,0,0,0,"2024-11-20 23:54:07",260,1444,12315
6148678,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",261,NULL,1009
366575698,0,0,1,0,0,0,0,0,0,"2024-11-20 23:54:07",262,383,NULL
55011896,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",263,NULL,1001
442718015,0,0,1,0,0,0,0,0,0,"2024-11-20 23:54:07",264,1107,NULL
34047053,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",265,NULL,NULL
442718045,0,0,1,0,0,0,0,0,0,"2024-11-20 23:54:07",266,1577,NULL
61918943,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",267,NULL,1033
10465208,0,0,0,0,0,1,0,0,0,"2024-11-20 23:54:07",268,NULL,11678
315199590,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",269,NULL,1084
13056533,0,1,0,0,0,0,0,0,0,"2024-11-20 23:54:07",270,1644,12307
346215169,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",271,NULL,1054
19968079,0,0,1,0,0,0,0,0,0,"2024-11-20 23:54:07",272,590,12441
352002659,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",273,NULL,1006
339968640,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",274,NULL,1437
439979339,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",275,NULL,NULL
443029407,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",276,NULL,NULL
440510993,0,0,1,0,0,0,0,1,0,"2024-11-29 05:32:39",277,NULL,NULL
237745646,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",278,NULL,1044
98007540,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",279,NULL,1052
35901456,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",280,NULL,1120
2053936998,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",281,NULL,1414
2054525193,0,0,1,0,0,0,0,0,0,"2024-11-20 23:54:07",282,583,12430
6194559,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",283,NULL,930
339423310,0,0,1,0,0,0,0,0,0,"2024-11-20 23:54:07",284,1146,12232
49838412,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",285,NULL,1041
431922248,0,0,1,0,0,0,0,1,0,"2024-11-20 23:54:07",286,1376,NULL
123544515,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",287,NULL,965
442723904,0,1,0,0,0,0,0,0,0,"2024-11-20 23:54:07",288,979,NULL
16836320,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",289,NULL,1383
10207951,0,0,0,0,0,1,0,0,0,"2024-11-20 23:54:07",290,NULL,11646
80159820,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",291,NULL,1212
442721587,0,0,1,0,0,0,0,0,0,"2024-11-20 23:54:07",292,2231,NULL
49838696,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",293,NULL,1047
2062398334,0,0,1,0,0,0,0,0,0,"2024-11-20 23:54:07",294,1255,12331
60041822,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",295,NULL,1087
431922408,0,0,1,0,0,0,0,1,0,"2024-11-20 23:54:07",296,1314,NULL
64648004,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",297,NULL,1390
13426122,0,1,0,0,0,0,0,0,0,"2024-11-20 23:54:07",298,1110,12309
35907287,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",299,9327,1117
2059152046,0,0,1,0,0,0,0,0,0,"2024-11-20 23:54:07",300,1643,11508
344091028,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",301,NULL,1388
442496409,0,0,1,0,0,0,0,0,0,"2024-11-20 23:54:07",302,1423,NULL
14729261,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",303,NULL,928
442703741,0,0,1,0,0,0,0,0,0,"2024-11-20 23:54:07",304,635,NULL
35826796,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",305,NULL,1191
442634532,0,0,1,0,0,0,0,0,0,"2024-11-20 23:54:07",306,1921,NULL
46062271,0,0,0,0,0,1,0,0,0,"2024-11-29 05:32:39",307,NULL,1174
337099739,0,0,1,0,0,0,0,1,0,"2024-11-20 23:54:07",308,1332,12241
441618565,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",309,NULL,NULL
400836139,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",310,NULL,NULL
337100686,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",311,NULL,1293
2064123054,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",312,NULL,1355
443023650,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",313,NULL,NULL
89697396,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",314,NULL,908
442740546,0,0,1,0,0,0,0,1,0,"2024-11-20 23:54:07",315,1648,NULL
14599358,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",316,NULL,1099
440263350,0,0,1,0,0,0,0,0,0,"2024-11-20 23:54:07",317,2351,NULL
2084295410,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",318,NULL,1124
442634531,0,0,1,0,0,0,0,0,0,"2024-11-20 23:54:07",319,1900,NULL
2053089160,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",320,NULL,1396
335654716,0,0,1,0,0,0,0,0,0,"2024-11-20 23:54:07",321,711,12511
442277664,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",322,NULL,NULL
2054462670,0,0,1,0,0,0,0,0,0,"2024-11-20 23:54:07",323,693,13374
344791534,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",324,NULL,1409
36505609,0,0,0,0,0,1,0,0,0,"2024-11-20 23:54:07",325,NULL,NULL
2054946626,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",326,NULL,1314
442707738,0,0,1,0,0,0,0,0,0,"2024-11-20 23:54:07",327,2161,NULL
441773687,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",328,NULL,NULL
439208194,0,0,1,0,0,0,0,1,0,"2024-11-20 23:54:07",329,1299,NULL
14663481,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",330,NULL,997
10439806,0,0,0,0,0,1,0,0,0,"2024-11-20 23:54:07",331,NULL,11674
14354360,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",332,NULL,1043
10550388,0,0,0,0,0,1,0,0,0,"2024-11-20 23:54:07",333,NULL,11653
442717799,0,0,1,0,0,0,0,0,0,"2024-11-20 23:54:07",334,2114,NULL
17189702,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",335,NULL,1397
63812199,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",336,NULL,NULL
51111708,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",337,NULL,1093
82617805,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",338,NULL,1090
82629652,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",339,9679,1149
49883842,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",340,NULL,950
442657713,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",341,NULL,NULL
59888482,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",342,NULL,1281
88458255,0,1,0,0,0,0,0,1,0,"2024-11-29 05:32:39",343,NULL,1155
35841055,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",344,NULL,1171
2053940733,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",345,NULL,1412
350480351,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",346,NULL,1058
442999990,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",347,NULL,NULL
347876784,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",348,NULL,981
41177458,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",349,NULL,1295
14555208,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",350,NULL,1021
14620743,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",351,NULL,1048
83350646,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",352,NULL,1219
2088167792,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",353,NULL,1135
13294852,0,1,0,0,0,0,0,1,0,"2024-11-29 05:32:39",354,NULL,NULL
2053901296,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",355,NULL,1358
2123626678,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",356,NULL,941
80160300,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",357,NULL,954
32195920,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",358,NULL,834
54500155,0,1,0,0,0,0,0,1,0,"2024-11-29 05:32:39",359,NULL,NULL
2084295409,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",360,NULL,1128
41078305,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",361,NULL,1264
353491431,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",362,NULL,NULL
344791639,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",363,NULL,1416
14604713,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",364,NULL,1102
440156081,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",365,1095,NULL
33419504,0,0,0,0,0,1,0,0,0,"2024-11-29 05:32:39",366,NULL,NULL
125797170,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",367,NULL,1077
2061436303,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",368,NULL,1399
14631597,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",369,NULL,1065
14544977,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",370,NULL,1008
2056045470,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",371,NULL,1116
14676302,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",372,NULL,1004
60837307,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",373,NULL,966
88907957,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",374,NULL,NULL
15001411,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",375,NULL,1062
2059106038,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",376,NULL,NULL
2080887760,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",377,NULL,1356
443023655,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",378,NULL,NULL
416173472,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",379,NULL,NULL
442995371,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",380,NULL,NULL
439249904,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",381,NULL,NULL
442656991,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",382,NULL,NULL
49930505,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",383,NULL,1081
15001872,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",384,NULL,1059
363829968,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",385,NULL,1092
2053393883,0,0,1,0,0,0,0,1,0,"2024-11-29 05:32:39",386,NULL,1296
2058201379,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",387,NULL,1443
14594820,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",388,NULL,1104
6282392,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",389,NULL,952
6244815,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",390,NULL,944
13372257,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",391,NULL,1424
345996916,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",392,NULL,1207
440422371,0,0,1,0,0,0,0,1,0,"2024-11-29 05:32:39",393,NULL,NULL
306365845,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",394,NULL,984
71068993,0,0,0,0,1,1,0,0,0,"2024-11-29 05:32:39",395,NULL,NULL
123499071,0,1,0,0,0,0,0,1,0,"2024-11-29 05:32:39",396,NULL,1285
88397869,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",397,NULL,1165
54497799,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",398,NULL,927
2067237583,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",399,NULL,1401
35921836,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",400,NULL,1121
6155266,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",401,2367,1049
34124593,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",402,NULL,NULL
237747382,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",403,NULL,1046
14584250,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",404,NULL,1153
36504605,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",405,NULL,957
14319742,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",406,NULL,988
35916521,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",407,NULL,1224
376995851,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",408,NULL,1288
14543184,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",409,NULL,1140
65044931,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",410,NULL,915
2052951061,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",411,NULL,999
35931115,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",412,NULL,1146
51103690,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",413,NULL,1086
443029107,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",414,NULL,NULL
33853515,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",415,NULL,NULL
2054274040,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",416,NULL,1201
2056324135,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",417,NULL,1407
2053154078,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",418,NULL,1248
349050686,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",419,NULL,939
442098168,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",420,NULL,NULL
440530361,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",421,NULL,NULL
443023666,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",422,NULL,NULL
344791614,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",423,NULL,1405
2071124362,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",424,NULL,1333
14512207,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",425,NULL,1028
299903454,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",426,NULL,907
370609931,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",427,NULL,1371
55042703,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",428,NULL,1208
2054675530,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",429,NULL,1055
248420661,0,1,0,0,0,0,0,1,0,"2024-11-29 05:32:39",430,NULL,1297
65034680,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",431,NULL,1034
441877486,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",432,NULL,NULL
6204611,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",433,1861,980
440461043,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",434,NULL,NULL
244883875,0,0,0,0,0,1,0,0,0,"2024-11-29 05:32:39",435,NULL,NULL
82621766,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",436,NULL,971
14699849,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",437,NULL,1010
80456317,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",438,NULL,1108
6226695,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",439,NULL,914
442989763,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",440,NULL,NULL
65024102,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",441,NULL,1013
14329631,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",442,NULL,1076
35877973,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",443,17832,1180
440609692,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",444,NULL,NULL
6171374,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",445,NULL,951
442995037,0,0,1,0,0,0,0,1,0,"2024-11-29 05:32:39",446,NULL,NULL
60953532,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",447,NULL,1088
442550862,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",448,NULL,NULL
442984150,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",449,NULL,NULL
6168353,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",450,1858,992
334260653,0,1,0,0,0,0,0,1,0,"2024-11-29 05:32:39",451,NULL,NULL
2096837184,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",452,NULL,1289
443017696,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",453,NULL,NULL
14761524,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",454,NULL,940
402712232,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",455,NULL,NULL
243067702,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",456,NULL,1474
249632433,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",457,NULL,993
60953167,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",458,NULL,1069
35936049,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",459,NULL,1119
6253737,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",460,NULL,1056
6245237,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",461,2344,909
14746200,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",462,NULL,1024
443020211,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",463,NULL,NULL
55042206,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",464,NULL,1070
82616180,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",465,NULL,1109
441554462,0,0,1,0,0,0,0,1,0,"2024-11-29 05:32:39",466,NULL,NULL
443023587,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",467,NULL,NULL
2063393047,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",468,263,947
239884308,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",469,269,949
345640249,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",470,NULL,1432
82702314,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",471,NULL,1277
14462451,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",472,NULL,1023
2067757120,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",473,NULL,1368
6149288,0,1,0,0,0,0,0,1,0,"2024-11-29 05:32:39",474,NULL,1003
2060957169,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",475,NULL,1259
440665091,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",476,NULL,NULL
352458429,0,0,1,0,0,0,0,1,0,"2024-11-29 05:32:39",477,NULL,1300
2062194019,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",478,NULL,1304
33404659,0,0,0,0,0,1,0,0,0,"2024-11-29 05:32:39",479,NULL,NULL
366575637,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",480,NULL,NULL
14650489,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",481,NULL,996
131664008,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",482,NULL,1441
299909942,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",483,281,956
68638020,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",484,NULL,975
2069047383,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",485,NULL,1164
36580984,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",486,NULL,937
167056609,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",487,NULL,942
80458014,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",488,NULL,1089
171525099,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",489,9349,1172
14380838,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",490,NULL,1064
14671722,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",491,NULL,1007
6226249,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",492,NULL,926
58602114,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",493,NULL,936
339423777,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",494,NULL,1298
2075455156,0,1,0,0,0,0,0,1,0,"2024-11-29 05:32:39",495,NULL,1078
352290612,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",496,NULL,1413
350934890,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",497,NULL,1342
2053899734,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",498,NULL,1446
35919751,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",499,9306,1123
