zpid,is_FSBA,is_comingSoon,is_newHome,is_pending,is_forAuction,is_foreclosure,is_bankOwned,is_openHouse,is_FSBO,lastUpdated,ls_id,lmi_id,pl_id
69332860,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",500,NULL,1072
97616666,0,0,1,0,0,0,0,1,0,"2024-11-29 05:32:39",501,NULL,1238
14741941,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",502,NULL,1042
80164975,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",503,NULL,1066
35949213,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",504,NULL,1195
35834218,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",505,NULL,1192
35908575,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",506,NULL,1106
49824569,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",507,NULL,1051
36354746,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",508,NULL,953
303877149,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",509,NULL,NULL
35856742,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",510,NULL,1112
14442269,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",511,NULL,1030
352664099,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",512,NULL,1349
6243315,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",513,NULL,959
68637808,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",514,NULL,1063
441761366,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",515,NULL,NULL
443028025,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",516,NULL,NULL
3683572,0,0,0,0,0,1,0,0,0,"2024-11-29 05:32:39",517,NULL,1189
349560275,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",518,NULL,1252
36428377,0,1,0,0,0,0,0,1,0,"2024-11-29 05:32:39",519,NULL,1019
2059153594,0,0,1,0,0,0,0,1,0,"2024-11-29 05:32:39",520,NULL,1305
2058483848,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",521,NULL,1074
13360370,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",522,NULL,1428
350131188,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",523,NULL,855
35811555,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",524,NULL,985
14420683,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",525,NULL,1204
6192619,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",526,253,938
65034797,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",527,NULL,1085
14298232,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",528,NULL,1016
307901306,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",529,9670,1163
402293990,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",530,NULL,NULL
6189167,0,1,0,0,0,0,0,1,0,"2024-11-29 05:32:39",531,16123,934
6187016,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",532,NULL,922
343016320,0,0,1,0,0,0,0,1,0,"2024-11-26 06:02:40",533,NULL,2190
440460738,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",534,NULL,NULL
6291232,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",535,2346,1071
351369003,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",536,NULL,2429
424065418,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",537,NULL,NULL
442838981,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",538,NULL,NULL
402097593,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",539,NULL,NULL
14330413,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",540,NULL,1781
442676133,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",541,9028,NULL
125908641,0,1,0,0,0,0,0,0,0,"2024-11-26 06:02:40",542,NULL,1738
118313399,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",543,NULL,1091
2053136426,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",544,NULL,1360
34107454,0,1,0,0,0,0,0,0,0,"2024-11-26 06:02:40",545,NULL,NULL
60952915,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",546,NULL,1060
6292955,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",547,NULL,973
14224737,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",548,NULL,1842
80444000,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",549,NULL,912
14495114,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",550,NULL,1038
442866465,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",551,NULL,NULL
41058006,0,1,0,0,0,0,0,1,0,"2024-11-29 05:32:39",552,NULL,1263
51531887,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",553,NULL,1101
442843215,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",554,NULL,NULL
339967822,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",555,NULL,1392
80147048,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",556,NULL,916
402451810,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",557,NULL,NULL
439979335,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",558,NULL,NULL
442866910,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",559,NULL,NULL
65473104,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",560,NULL,987
442868693,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",561,NULL,NULL
442658449,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",562,NULL,NULL
442864917,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",563,NULL,NULL
14735723,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",564,NULL,1032
16860273,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",565,NULL,NULL
442844892,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",566,NULL,NULL
251269867,0,0,0,0,0,1,0,0,0,"2024-11-29 05:32:39",567,NULL,1271
6146579,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",568,255,1082
339859089,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",569,NULL,2254
14507724,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",570,17682,1142
2094447714,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",571,NULL,1161
2057642539,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",572,NULL,2224
165277972,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",573,NULL,NULL
2054131100,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",574,NULL,1960
35908042,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",575,NULL,1127
65467669,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",576,NULL,1133
442866139,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",577,NULL,NULL
2053071128,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",578,NULL,1317
10373602,0,1,0,0,0,0,0,1,0,"2024-11-29 05:32:39",579,NULL,889
344791540,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",580,NULL,2159
443024555,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",581,NULL,NULL
13276210,0,1,0,0,0,0,0,0,0,"2024-11-26 06:02:40",582,NULL,2316
199485036,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",583,NULL,1107
442864326,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",584,NULL,NULL
6302515,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",585,NULL,923
339994678,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",586,NULL,1884
55037143,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",587,NULL,958
339422641,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",588,NULL,2088
2054108663,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",589,NULL,1344
349749799,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",590,NULL,2223
343052449,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",591,NULL,1411
36516344,0,1,0,0,0,0,0,0,0,"2024-11-26 06:02:40",592,NULL,1661
2059550732,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",593,NULL,1347
4002829,0,0,0,0,0,1,0,0,0,"2024-11-26 06:02:40",594,NULL,2074
2093446090,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",595,NULL,1011
16939777,0,1,0,0,0,0,0,0,0,"2024-11-26 06:02:40",596,NULL,2349
336917586,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",597,NULL,1015
2053903451,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",598,NULL,2179
14549901,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",599,NULL,1183
442867834,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",600,NULL,NULL
65036032,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",601,NULL,1045
2059033468,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",602,NULL,1866
338431617,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",603,16448,1027
10307506,0,0,0,0,0,1,0,0,0,"2024-11-26 06:02:40",604,NULL,1596
2054306639,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",605,NULL,1079
347932862,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",606,NULL,2272
345407849,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",607,NULL,2196
443017697,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",608,NULL,NULL
351920036,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",609,NULL,1330
2081634780,0,1,0,0,0,0,0,0,0,"2024-11-26 06:02:40",610,NULL,1611
347144564,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",611,NULL,1345
35912595,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",612,NULL,1129
102486965,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",613,NULL,2185
2065491335,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",614,NULL,1479
16956209,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",615,NULL,1386
439154573,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",616,NULL,NULL
440261383,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",617,NULL,NULL
2053931348,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",618,NULL,1377
2053934902,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",619,NULL,2257
2059518573,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",620,NULL,1384
2062948027,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",621,NULL,1323
32294719,0,1,0,0,0,0,0,0,0,"2024-11-26 06:02:40",622,NULL,1542
2063262438,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",623,NULL,1363
2066689659,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",624,NULL,1859
6207598,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",625,NULL,1031
331571262,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",626,NULL,1110
442861562,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",627,NULL,NULL
443023589,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",628,NULL,NULL
14508163,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",629,9333,1150
41139928,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",630,NULL,1981
2063501202,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",631,NULL,1348
2054716527,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",632,NULL,1434
441856322,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",633,NULL,NULL
442296399,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",634,NULL,NULL
442776987,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",635,NULL,NULL
26119297,0,0,0,0,0,1,0,0,0,"2024-11-26 06:02:40",636,NULL,2234
443022561,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",637,NULL,NULL
3933168,0,0,0,0,0,1,0,0,0,"2024-11-29 05:32:39",638,NULL,NULL
11324537,0,0,0,0,0,0,0,0,0,"2024-11-26 06:02:40",639,NULL,1558
6296870,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",640,NULL,1067
442433683,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",641,NULL,NULL
10198876,0,1,0,0,0,0,0,0,0,"2024-11-26 06:02:40",642,NULL,1652
2078044068,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",643,NULL,1131
2060005256,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",644,NULL,1311
2066827729,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",645,NULL,2219
6158590,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",646,NULL,1105
350942658,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",647,NULL,1215
439178417,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",648,NULL,NULL
6285713,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",649,1880,931
49884080,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",650,NULL,962
2093446085,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",651,NULL,1670
69331812,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",652,NULL,1068
2062653449,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",653,NULL,2267
88266833,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",654,NULL,1143
440187320,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",655,NULL,NULL
172438260,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",656,NULL,924
442777655,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",657,NULL,NULL
35892642,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",658,NULL,1198
402451831,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",659,NULL,NULL
14507595,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",660,NULL,1139
6161054,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",661,1936,1103
60321838,0,1,0,0,0,0,0,0,0,"2024-11-26 06:02:40",662,NULL,1605
2057101442,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",663,NULL,1118
80449188,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",664,NULL,NULL
352290326,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",665,NULL,2221
249117344,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",666,NULL,1168
2060252237,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",667,NULL,1445
2057642536,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",668,NULL,2229
35937374,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",669,NULL,1136
14570512,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",670,NULL,1167
10268535,0,1,0,0,0,0,0,1,0,"2024-11-26 06:02:40",671,NULL,1658
14267122,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",672,NULL,974
2063698737,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",673,NULL,1184
88276227,0,1,0,0,0,0,0,1,0,"2024-11-26 06:02:40",674,NULL,2058
341796584,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",675,NULL,1404
14276553,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",676,NULL,994
339859083,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",677,NULL,2256
2056200002,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",678,NULL,1395
6185279,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",679,2338,1037
125119087,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",680,NULL,NULL
2053934557,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",681,NULL,1320
16821827,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",682,NULL,1422
442277695,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",683,NULL,NULL
2079260421,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",684,NULL,1369
443022670,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",685,NULL,NULL
442866540,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",686,NULL,NULL
423637687,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",687,NULL,NULL
14330408,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",688,NULL,1777
350278726,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",689,NULL,858
352290469,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",690,NULL,2143
2059550731,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",691,NULL,1338
442532691,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",692,NULL,NULL
122287630,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",693,2195,NULL
442861503,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",694,NULL,NULL
440803509,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",695,NULL,NULL
36603361,0,0,0,0,1,0,0,0,0,"2024-11-26 06:02:40",696,NULL,1678
2053404892,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",697,NULL,2278
14239986,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",698,NULL,983
81825174,0,0,0,0,0,0,0,0,0,"2024-11-26 06:02:40",699,NULL,NULL
14639796,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",700,NULL,1073
2052883881,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",701,NULL,1977
2069804567,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",702,NULL,1290
2053901585,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",703,NULL,2222
14855992,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",704,NULL,1225
2060356168,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",705,NULL,2265
66658923,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",706,NULL,1426
349965923,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",707,NULL,2165
2074782411,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",708,1915,1000
442868827,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",709,NULL,NULL
442842899,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",710,NULL,NULL
440685822,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",711,NULL,NULL
2053901440,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",712,NULL,2318
296625368,0,1,0,0,0,0,0,0,0,"2024-11-26 06:02:40",713,NULL,NULL
27871797,0,0,0,0,0,1,0,0,0,"2024-11-26 06:02:40",714,NULL,2091
366575703,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",715,NULL,NULL
248420329,0,1,0,0,0,0,0,0,0,"2024-11-26 06:02:40",716,NULL,1953
374970127,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",717,NULL,NULL
41128106,0,1,0,0,0,0,0,0,0,"2024-11-26 06:02:40",718,NULL,2000
339859081,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",719,NULL,2258
2053904519,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",720,NULL,1755
2053624461,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",721,NULL,2205
2079552820,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",722,NULL,NULL
32306820,0,1,0,0,0,0,0,0,0,"2024-11-26 06:02:40",723,NULL,1538
6294587,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",724,NULL,1075
14592281,0,1,0,0,0,0,0,0,0,"2024-11-26 06:02:40",725,NULL,1813
442990071,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",726,NULL,NULL
442767148,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",727,17910,NULL
2053937931,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",728,NULL,2181
6143047,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",729,NULL,910
36516138,0,0,0,0,1,0,0,0,0,"2024-11-26 06:02:40",730,NULL,1663
442842197,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",731,NULL,NULL
64947075,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",732,1934,1053
442865767,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",733,NULL,NULL
442841646,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",734,NULL,NULL
14455472,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",735,17920,1218
439709954,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",736,NULL,NULL
443023664,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",737,NULL,NULL
442842522,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",738,NULL,NULL
347775051,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",739,NULL,1364
441847591,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",740,NULL,NULL
2056362425,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",741,NULL,NULL
2059152043,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",742,NULL,1469
30659404,0,0,0,0,0,1,0,0,0,"2024-11-29 05:32:39",743,NULL,NULL
36488547,0,1,0,0,0,0,0,0,0,"2024-11-26 06:02:40",744,NULL,1783
6191994,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",745,NULL,986
2075223752,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",746,NULL,1785
440909092,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",747,NULL,NULL
2062534136,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",748,NULL,919
2054131074,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",749,NULL,1963
